"ServerName","win_rate","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","modal_locationWW_DCTL","cluster","performance_lm","performance_rf","performance_xgb","pred_lm","pred_rf","pred_xgb","weighted_avg"
"jiri vesely",0.573770491803279,2.46773623344647,-1.52667792568354,0.536770705949512,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"1",0.471962238538756,0.375548614884893,0.359724802874516,0.594500192701615,0.562312260045088,0.580272853374481,0.618368636381479
"joao sousa",0.48951048951049,-1.55812100476196,0.110076390162571,1.32310549492279,-0.109766251701977,-0.251620477537952,-0.46654780684179,-1.5698157080643,5.16455755032498,"2",-0.576553538692893,-0.612899061266509,-0.664733755085499,0.517089875912026,0.516786718224228,0.468063473701477,-0.259150979340221
"john isner",0.608040201005025,2.09305963691293,-1.88061316556305,-0.607005806609022,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"1",0.631526444464053,0.564468398824951,0.499338194954538,0.565622899061504,0.560351569797331,0.559341013431549,0.372081148719389
"john millman",0.592592592592593,-2.04287496132834,1.6257065394672,-0.4438687201642,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"4",0.235483939207778,0.273190255867992,0.221880608529518,0.505333753799059,0.541429151785438,0.51723051071167,-0.616152474442547
"jordan thompson",0.554521276595745,-0.3125242913744,0.800699000049912,0.0957968921656292,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",0.0728687812462158,0.0584534417461388,0.0529902819125791,0.540727841214469,0.543140363972309,0.537171065807343,0.00778938724078449
"juncheng shang",0.555555555555556,-1.69677426738266,0.982060413155605,-0.107884958690769,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",-0.0234845526612238,0.0453553348475161,0.0582263489495577,0.516974705230764,0.541274697260896,0.536785006523132,-0.3704352459011
"kamil majchrzak",0.485148514851485,0.287678016473716,-0.833726827813991,-0.92018192944502,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",-0.544560860587783,-0.297052040605431,-0.44578463103163,0.532594863003727,0.549696968627546,0.527606606483459,-0.0632269952054484
"karen khachanov",0.578300921187308,0.704781251823638,-0.709396360018357,0.519975845861055,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"1",0.354224178177705,0.390910634499529,0.317458388407842,0.55928266246636,0.561129332835459,0.562915146350861,0.207279085320386
"kei nishikori",0.518207282913165,-1.22521061767708,-1.28333969081132,-0.205103178443229,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",-0.257043164762489,-0.108073061733874,-0.163945392222673,0.534952677769288,0.548452713127834,0.542773723602295,-0.429874613767142
"kevin anderson",0.550420168067227,2.28929360047246,-0.201182386229505,-2.39017080133372,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"1",0.369616081719043,0.206075148585124,0.219250740878138,0.615618357330705,0.559732569911142,0.58363950252533,0.370586015254701
"laslo djere",0.535580524344569,-0.146379265520494,-0.129203514418199,0.0749004280663559,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",-0.048476930586634,-0.111102905906368,-0.0277220943736772,0.54918946747059,0.537964567245887,0.54788738489151,-0.0219968411637006
"lloyd harris",0.577603143418468,1.39970772586292,-0.258416161344203,-1.18439955792904,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"1",0.47235114699912,0.379513350879196,0.288594149476883,0.587322466709066,0.560443708751668,0.557088911533356,0.252320009259204
"lorenzo musetti",0.539007092198582,0.0521682691040309,0.0363208406808803,0.479247060032301,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",0.00389332946810323,0.051295897632764,0.033693632632004,0.554538290256744,0.551558443794304,0.557197153568268,0.0859312147471997
"lorenzo sonego",0.533333333333333,0.717049646430447,0.260856794527072,0.807035144823495,-0.109766251701977,-0.251620477537952,-0.46654780684179,-1.5698157080643,5.16455755032498,"2",-0.0259464312052452,-0.251336552871706,-0.033373412613939,0.558545309153187,0.525808341550222,0.550101816654205,0.309319270720129
"luca nardi",0.576271186440678,-1.42702690618947,-1.03326739320171,-3.75545414778787,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"3",-0.456227005969712,0.0338126475349339,0.215604335480105,0.379829196993177,0.528006770693629,0.541668355464935,-1
"luca van assche",0.532786885245902,-0.446947923726137,1.14746068080977,1.66831885190914,9.05571576541314,-0.251620477537952,-0.46654780684179,-1.5698157080643,-0.192467983241925,"2",-0.292163183963807,-0.260796623010717,0.00533992463981538,0.499370474579165,0.525220045124556,0.560272514820099,-0.1668592003317
"luciano darderi",0.555555555555556,-1.03208788465999,0.962605232820146,-3.92095991888288,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"4",0.0414687244962324,-0.115521941945882,-0.253464200895785,0.531665312739907,0.525815844838913,0.461892187595367,-0.75628321968397
"mackenzie mcdonald",0.536643026004728,-0.149527433176227,-0.879422611319977,0.344864293172193,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",-0.0898190121495394,-0.0465128117982121,-0.00225351086363441,0.537824829420173,0.543547469610011,0.552317917346954,-0.0531449959208395
"marco cecchinato",0.453125,0.271489563439729,-2.6708797261163,0.964648283117743,9.05571576541314,-0.251620477537952,-0.46654780684179,-1.5698157080643,-0.192467983241925,"3",-0.978508385461014,-0.719325161196319,-0.782034894846857,0.495156168202251,0.527916136598091,0.497719913721085,-0.343377060171893
"marcos giron",0.508241758241758,-0.782868761888794,1.91991703898124,0.335538709941603,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",-0.306287712776118,-0.11050314619509,-0.149918745218194,0.54270692295583,0.554068343160068,0.561986088752747,-0.00666849567819253
"mariano navone",0.505154639175258,-1.00569324668614,-0.979222994665129,0.662351736045518,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",-0.336573573377684,-0.232686247157128,-0.259435235575217,0.541709466784084,0.544139597002133,0.540579080581665,-0.257652659283665
"marin cilic",0.605263157894737,0.660171458387413,1.11660473546039,0.164996914191208,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"1",0.580098040003028,0.584994261070483,0.520913025649298,0.559255771731198,0.563953870139188,0.568939626216888,0.300328765018639
"marton fucsovics",0.540856031128405,0.257003204104606,-0.173704193189231,0.675756038494596,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",0.0510608562465148,-0.011904480606516,-0.0246765160941324,0.561701164905829,0.544400247182025,0.54023277759552,0.144891886562133
"matteo arnaldi",0.530701754385965,-0.690550255126591,-0.646880246590217,0.509568312020537,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",-0.111909741745205,-0.0847163414464109,-0.15379591264057,0.544091594461909,0.543363610208185,0.525350153446198,-0.16314667053366
"matteo berrettini",0.558044806517312,1.78502056528218,0.176743884831412,0.379047279986442,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"1",0.221942641863867,0.251923129771687,0.197445901101231,0.567764488923545,0.559662961062219,0.566279470920563,0.551183103714068
"mattia bellucci",0.654320987654321,0.314993699625589,-0.419595980920991,-1.64250357349743,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"1",1,0.80053298500579,0.74977274866576,0.561225232244364,0.555871318362984,0.545943379402161,-0.0984856353222534
"max purcell",0.552795031055901,-0.146840773368856,-0.099900780453525,0.301859255252381,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",0.106913074542558,0.104024835870686,0.0781182049152365,0.551700205995611,0.548532561187672,0.545952975749969,0.00363467240855576
"maximilian marterer",0.461538461538462,1.19152654223706,-2.05653082530217,0.889351821415649,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",-0.588291466217145,-0.615419980614734,-0.447834106430552,0.567462597548548,0.532962310161007,0.56464672088623,0.271462110771752
"michael mmoh",0.585139318885449,0.958681699636798,-0.583641732331938,0.312563973921272,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",0.298708588259371,0.0655358201947553,0.29346154873124,0.53376281502445,0.525850042255715,0.546278297901154,0.0955726869835011
"mikael ymer",0.517241379310345,-1.68986418801044,-0.169966939017821,0.373609153016409,-0.109766251701977,3.95044149734585,-0.46654780684179,-1.5698157080643,-0.192467983241925,"2",-0.433088688590963,-0.397417568958134,-0.366441099773786,0.496967219199569,0.521216245797591,0.495653659105301,-0.176763850353559
"mikhail kukushkin",0.564102564102564,-0.246505867229052,0.0706814986343038,0.34279585929955,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",0.189599856975375,0.0705642523111695,0.181445386067804,0.548965564959135,0.538680487396329,0.552804946899414,-0.00561739671760141
"miomir kecmanovic",0.548543689320388,-0.321840537770228,-0.276522282355625,0.349964853383576,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",0.0385720040623625,0.0450634850081161,0.0801026163123847,0.54430278582578,0.545362179699513,0.55318808555603,-0.0520298480459156
"nick kyrgios",0.597254004576659,2.13501185028376,-0.850536617685799,-2.83542162349364,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"1",0.790721763877175,0.5290334125976,0.390253030873661,0.62207616456751,0.563277409992474,0.550276756286621,0.232741290301622
"nicolas jarry",0.541044776119403,0.803619864663899,-0.0192936499418615,-0.505989607202452,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"1",0.110372022250352,0.145456176604935,0.0474822755959233,0.574757875085865,0.559410402747348,0.557271003723145,0.181208740100452
"nikoloz basilashvili",0.523809523809524,0.295504934359363,0.756485338614273,-0.874900607163719,-0.109766251701977,3.95044149734585,-0.46654780684179,-1.5698157080643,-0.192467983241925,"2",-0.19862616837582,-0.261909599551391,-0.382818728170507,0.537544606199687,0.530382247360346,0.481277167797089,0.298419815303552
"norbert gombos",0.477777777777778,-0.137036880047065,1.69166486080159,-2.90151783646641,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",-0.579540528794744,-0.432549635846991,-0.382224268087793,0.538656397621738,0.541003035531096,0.55459600687027,-0.186085782430554
"novak djokovic",0.609351432880845,0.405129700412193,0.630003688577661,-0.17350792675115,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",0.570237590729365,0.520033089802361,0.509905520346587,0.549275335010065,0.555312127136161,0.559795677661896,0.159139136267997
"nuno borges",0.575117370892019,-0.119695772883087,0.286099045605526,0.421189317888199,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",0.275118012460204,0.196400369902863,0.232579388731285,0.547426231986794,0.544307198981426,0.547581315040588,0.0532223575362924
"oscar otte",0.5,-2.93754525517792,0.17526232476934,0.0587339021828298,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",-0.531472780070307,-0.327668027209532,-0.364025869387112,0.507400560994417,0.538038156847168,0.523642361164093,-0.748574239590032
"pablo andujar",0.544776119402985,-0.404568583921476,-1.28309150382688,0.776805397773611,-0.109766251701977,3.95044149734585,-0.46654780684179,-1.5698157080643,-0.192467983241925,"2",-0.0940117386542097,-0.179599407343873,-0.080670563717228,0.521458374572029,0.525985433774436,0.520546853542328,0.123238746558288
"pablo carreno busta",0.565995525727069,-0.0844374721670491,0.0435497950096001,0.557550777797964,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",0.239459317900708,0.138651871457921,0.154389113815323,0.556653824228777,0.544112042292637,0.543294668197632,0.0579584082909605
"pavel kotov",0.514184397163121,-1.63770150638623,1.03616202935519,-0.307165860452832,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",-0.369304543059242,-0.128421880247131,-0.110635311592932,0.517188625511948,0.548858557686594,0.561978161334991,-0.371010769781418
"pedro cachin",0.534090909090909,0.751282466068612,-0.364369007440074,0.128541946018924,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",-0.0541870660447802,0.043484838188785,0.0679646391135662,0.550721908740928,0.553693363326338,0.573246955871582,0.206034684376195
"pedro martinez",0.519108280254777,-0.55761800243725,-0.738446316328823,0.0341041167511584,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",-0.282775537314579,-0.339132048120123,-0.184685258532242,0.527424686753033,0.525721203617743,0.536358058452606,-0.351895611025924
"peter gojowczyk",0.548500881834215,-0.0939984347056477,0.538789397560145,0.655612704914774,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",0.151626765662187,0.0741877864943832,0.0530421451726388,0.569953750090001,0.548185887185454,0.546754062175751,0.103981340022304
"philipp kohlschreiber",0.463768115942029,-0.96066323492898,0.436848546264361,0.28915657316204,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",-0.690738652532115,-0.443447428591338,-0.591632283771749,0.540065089949117,0.548178650693358,0.526550531387329,-0.174267613938713
"quentin halys",0.537444933920705,0.948169926584713,-0.764618551876855,-0.370471700816936,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"1",0.117481743157142,0.151605429079615,0.0989099933701083,0.583190235875403,0.562114172375921,0.575350642204285,0.176140846494265
"radu albot",0.516483516483517,-0.706622018351694,-0.312157550132448,-0.82733894450603,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",-0.319449494897434,-0.289650620296605,-0.214972063727672,0.524105919976809,0.532016493694764,0.533253312110901,-0.447889389999155
"rafael nadal",0.602316602316602,0.404580772944934,-1.74912851586468,-0.512161569789443,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",0.316634898973448,0.32468725110227,0.315566946094521,0.505253691053134,0.540670162608138,0.524283289909363,-0.060718559529411
"reilly opelka",0.558064516129032,1.8247042784834,0.198348333429357,-1.41350644330716,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"1",0.273082892735748,0.273053809711598,0.18212266307319,0.579293613562767,0.561681860134208,0.56256628036499,0.378048293513151
"ricardas berankis",0.5,0.267453663280281,-0.538063604089592,2.14698777315049,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",-0.391018410346615,-0.366269675662634,-0.341133540737507,0.539167395692426,0.534328887281099,0.529142916202545,0.10352223874699
"richard gasquet",0.538922155688623,-0.652528372430437,-1.25170376585847,-0.22092041290856,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",-0.112628171771244,0.0283622948224762,-0.0742769968098304,0.528345415402963,0.549404584234194,0.531389057636261,-0.275472771459894
"rinky hijikata",0.538152610441767,-1.15251633154551,0.180281385648324,0.947882922421345,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",0.0677184429131663,-0.111368902480751,-0.105378294416638,0.570593608526251,0.536429353840208,0.525139391422272,-0.177483786605498
"roberto bautista agut",0.574660633484163,-0.734263539320263,-1.54402515713733,-0.311003750620003,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",0.118551559742492,0.0100968358804948,0.0759279274213367,0.512881148934355,0.526673189290382,0.510667264461517,-0.497503815205833
"roberto carballes baena",0.55,-0.435296569498194,-0.346012152084828,0.966457197463783,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",-0.0568544080276471,-0.0988425199956209,-0.105313603763494,0.51995923384978,0.530679349913143,0.506321310997009,-0.192170120844596
"roman safiullin",0.591928251121076,0.65187435385901,-0.0458522583739178,1.65944433466548,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",0.435444558928722,0.0585626030539919,0.238474764010068,0.551818645807663,0.521195300839192,0.52227383852005,0.194382952558057
"salvatore caruso",0.513888888888889,-0.71609795108758,-1.07666310494963,-0.408279965469588,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",-0.385991742370095,-0.36541178007094,-0.186504997771413,0.513974654520764,0.52625941489488,0.544218003749847,-0.466418382749099
"sam querrey",0.546511627906977,1.67135695329647,1.60179218957823,-1.49606550241238,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"1",0.248437506557239,0.22922861342758,0.196541802539014,0.595620716754779,0.564251477058442,0.584396362304688,0.437320739766445
"sebastian baez",0.521367521367521,-1.34588140998235,-0.918472243729636,-0.7995034146061,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",-0.333395395206148,-0.174260672768194,-0.16210770161088,0.511692977098139,0.54023781970032,0.538191497325897,-0.495409880258935
"sebastian korda",0.569852941176471,0.287928710187638,-0.0820845895610272,0.0570891635661178,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",0.207098074134492,0.24853182115966,0.128146977909026,0.542021987743549,0.552406451040438,0.530857145786285,0.096291154271872
"sebastian ofner",0.523809523809524,0.600733961661842,0.255253712796722,0.413466922408939,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"1",-0.104033248753195,0.0490757110871847,0.0302870403999875,0.558938868600818,0.560265125280639,0.580537974834442,0.243234827267822
"stan wawrinka",0.547794117647059,0.0441758446151962,0.420439899487977,-0.424996845904783,-0.109766251701977,-0.251620477537952,-0.46654780684179,-1.5698157080643,5.16455755032498,"2",-0.128080037085408,-0.196903883878462,-0.0781806181808838,0.508031761592687,0.522551253906249,0.516347467899323,0.0137906968265099
"stefan kozlov",0.426229508196721,-2.76734882048467,0.562576887868919,0.826536472999046,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",-0.982129905882132,-1,-1,0.545323767521079,0.516731791258859,0.48810276389122,-0.761531716823157
"stefano travaglia",0.473684210526316,0.0737165835746577,0.225177579120055,0.870672620447831,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",-0.590116777011386,-0.63252176007636,-0.479871762890638,0.544024659925129,0.524190189316756,0.537640810012817,-0.0212349256305706
"stefanos tsitsipas",0.57753164556962,0.989365790587062,-0.628543399808529,0.542030866822504,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"1",0.433910041154926,0.388297503241055,0.329845468023821,0.578763708800931,0.561329751171474,0.567114412784576,0.29215707957901
"steve johnson",0.525114155251142,0.476178640159415,-0.596750786949615,-1.63475780460978,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",-0.247329363861622,-0.186366664290475,-0.0695531783368488,0.524056077323455,0.53687550375084,0.554474472999573,-0.0682086895454248
"sumit nagal",0.555555555555556,-3.07623274753758,-0.221689533737385,-0.773602286209323,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",-0.135886664908403,-0.0682877095797632,-0.0311890268331992,0.491552503511532,0.530354627704757,0.515300333499908,-0.902691914531587
"tallon griekspoor",0.577235772357724,0.51865848196533,-0.643820665864225,-0.744062689069391,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",0.222519163133715,0.202879806208209,0.244446969594538,0.53151392447713,0.543686445195952,0.547065258026123,0.0316795625127239
"taro daniel",0.531007751937985,-0.540661119097184,0.0475602627432512,0.0311443859834531,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",-0.0548431824152261,-0.0285832552551028,-0.0582292698248575,0.556418358026154,0.548577891096984,0.547826409339905,-0.118541902074496
"taylor fritz",0.573678290213723,0.908537053783148,1.06659476559222,0.165857080076693,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"1",0.341761836452949,0.378278830019243,0.302069280397201,0.565227307212939,0.562628725607727,0.566565990447998,0.363142841924756
"tennys sandgren",0.515463917525773,0.897546581756671,0.281984697186606,-1.9492814529173,-0.109766251701977,-0.251620477537952,-0.46654780684179,-1.5698157080643,5.16455755032498,"1",-0.186669233268992,-0.100213686365503,-0.194526441929994,0.556069974829179,0.550818111834916,0.539786815643311,0.0742018391756867
"thanasi kokkinakis",0.542635658914729,0.384466035819617,0.865200358592511,0.976761229264782,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",0.15331793169188,0.214102300002719,0.124691329170787,0.581455144095751,0.565072926218909,0.573293745517731,0.290858742705449
"thiago monteiro",0.524390243902439,0.493448000929507,-0.466698491492803,0.362966151219832,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",-0.13629716974479,-0.0342968333247937,-0.0211641171233114,0.550540785041421,0.551912930871599,0.567252159118652,0.153198353514525
"thiago seyboth wild",0.550561797752809,-0.0328076838723614,0.341426814479631,-1.76774171770274,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",0.0408117932459725,-0.112053038718139,-0.0786600246430939,0.540983567431839,0.529080198334782,0.511832535266876,-0.145643889692544
"tim van rijthoven",0.587628865979381,1.27268405350987,-0.177183790957297,0.20925826202892,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"1",0.449282716580985,0.437216645720288,0.37954727727364,0.563098937076316,0.56010400232962,0.563005328178406,0.368745311386174
"tomas machac",0.624087591240876,-0.0128529195204303,-1.12535683849527,0.316822450283602,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",0.626761486091671,0.412249954831397,0.521115449807421,0.534123623570176,0.536305939377529,0.539063334465027,-0.0384826300075655
"tommy paul",0.569795918367347,-0.459714891682394,1.45070935243001,0.84831171948017,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",0.28357417017069,0.168013338029853,0.221155106090826,0.559426833391878,0.544702821291766,0.553295731544495,0.0966247821860605
"ugo humbert",0.511326860841424,-0.315187339964281,0.718602769808646,0.806780308805402,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",-0.181051887696011,-0.12079298380711,-0.170686847298011,0.565183217733654,0.551268820643424,0.552091598510742,0.0742597015749188
"vasek pospisil",0.553990610328638,1.40432694763191,-1.3195307256837,1.65580635162604,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"1",0.261261370233889,0.257591715113672,0.229713449435943,0.584342956916157,0.562587220274942,0.580477595329285,0.465034852856337
"yannick hanfmann",0.471590909090909,0.841225383907745,0.0950005867587338,-0.123678559977873,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"1",-0.482463870528378,-0.254559290219108,-0.389249901610456,0.572341066364971,0.561737603864827,0.562743067741394,0.239718808580712
"yibing wu",0.524752475247525,0.110590970318027,-0.351076903230618,0.425999314430595,-0.109766251701977,3.95044149734585,-0.46654780684179,-1.5698157080643,-0.192467983241925,"2",-0.222477445969705,-0.24388852966023,-0.128424244560276,0.530362532257705,0.53156045584728,0.540903925895691,0.297446349423809
"yoshihito nishioka",0.489247311827957,-1.77588618729553,0.0629503852527641,-0.00721485084569007,-0.109766251701977,3.95044149734585,-0.46654780684179,-1.5698157080643,-0.192467983241925,"2",-0.675997096371604,-0.503266920310656,-0.431466393453376,0.49509745013723,0.527475845030023,0.524531185626984,-0.221153057180899
"yosuke watanuki",0.539568345323741,-0.141457507183978,0.682449332183691,-0.650769148039122,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",-0.088663020665011,-0.253310572335867,-0.0955442093784047,0.532540656323724,0.521959094362922,0.525251746177673,-0.200851520125182
"yunchaokete bu",0.428571428571429,-0.610042809871369,0.860064191598755,-1.7189629735057,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",-0.999492267534093,-0.69373741848,-0.774234893559532,0.53695723184948,0.544786296924124,0.538626551628113,-0.255143043912739
"zizou bergs",0.552631578947368,-0.68423847141858,1.00850216205308,-0.487564827376156,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",0.0197441152676969,0.12056519053891,0.124346561909062,0.532294896614537,0.550217875949415,0.557320535182953,-0.136120680791342
